Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
71496213,Samaira Rau,Zomato,5/28/2024,13370,Medium,Account Takeover,West Bengal,Mastercard,Federal Bank,0,35,Transportation,Kolkata
32599662,Taimur Apte,Uber,6/28/2024,21129,Medium,Account Takeover,Kerala,Amex,Andhra Bank,0,21,Electronics,Kolkata
48483340,Pihu Dora,Myntra,10/14/2024,15727,High,Identity Theft,Karnataka,Amex,Bank of Baroda,1,84,Groceries,Lucknow
42067822,Urvi Uppal,Myntra,10/13/2024,23124,Medium,Account Takeover,Uttar Pradesh,Visa,Yes Bank,0,83,Food Delivery,Kolkata
16525667,Yuvraj  Chada,Zomato,1/6/2024,20090,Critical,Account Takeover,Gujarat,Amex,Axis Bank,1,89,Apparel,Ahmedabad
82279791,Keya Balay,Swiggy,11/21/2024,19252,Low,Card Not Present,Maharashtra,Rupay,SBI,1,94,Food Delivery,Jaipur
53891024,Arhaan Rout,Zomato,1/17/2024,6270,Low,Identity Theft,Gujarat,Rupay,Yes Bank,0,74,Groceries,Kochi
20281851,Tejas Ray,Flipkart,2/12/2024,180,Critical,Phishing,Rajasthan,Rupay,Bank of Baroda,0,95,Food Delivery,Mumbai
18389557,Akarsh D’Alia,Big Bazaar,3/26/2024,3806,Medium,Card Skimming,Rajasthan,Amex,HDFC Bank,1,93,Transportation,Kolkata
68179256,Tanya Swaminathan,Flipkart,2/17/2024,10835,Low,Phishing,Karnataka,Mastercard,Federal Bank,1,49,Electronics,Chennai
31493804,Himmat Raj,Lifestyle,6/26/2024,21884,High,Identity Theft,West Bengal,Rupay,Axis Bank,0,40,Food Delivery,Delhi
83427419,Myra Vala,Tata Cliq,5/21/2024,11920,High,Phishing,Maharashtra,Amex,Yes Bank,1,18,E-commerce,Kolkata
95573178,Shalv Sarin,Tata Cliq,7/15/2024,4068,Low,Card Not Present,Delhi,Mastercard,HDFC Bank,1,21,Transportation,Lucknow
83660005,Misha Karan,Lifestyle,1/21/2024,12282,Medium,Card Not Present,West Bengal,Mastercard,Bank of Baroda,0,23,Food Delivery,Mumbai
18331510,Nirvaan Varty,Myntra,9/17/2024,4345,Low,Card Skimming,West Bengal,Mastercard,HDFC Bank,0,38,Food Delivery,Chennai
51866629,Aniruddh Raj,Flipkart,4/27/2024,3353,Low,Identity Theft,West Bengal,Visa,Andhra Bank,0,58,Food Delivery,Delhi
38943483,Anvi Venkatesh,Myntra,7/11/2024,14235,Low,Card Not Present,Maharashtra,Mastercard,Yes Bank,0,42,E-commerce,Jaipur
96013243,Zain Bahl,Tata Cliq,8/29/2024,2622,High,Phishing,Telangana,Visa,Yes Bank,0,79,Electronics,Hyderabad
49372632,Rania Krish,Flipkart,4/9/2024,16363,Low,Phishing,Gujarat,Amex,ICICI Bank,0,68,Food Delivery,Hyderabad
92704665,Nayantara Butala,Swiggy,1/17/2024,24002,Low,Account Takeover,Uttar Pradesh,Rupay,Yes Bank,0,38,Groceries,Delhi
57761872,Gatik Lala,Reliance Digital,8/22/2024,21678,Low,Card Not Present,Gujarat,Rupay,Kotak Bank,1,68,Apparel,Bangalore
28048463,Nayantara Manda,Reliance Digital,2/5/2024,3067,Critical,Card Not Present,Telangana,Visa,ICICI Bank,1,38,Apparel,Jaipur
63624162,Abram Sinha,Myntra,5/10/2024,20794,Medium,Identity Theft,Uttar Pradesh,Mastercard,Kotak Bank,1,63,Apparel,Kochi
29573000,Gatik Sura,Myntra,1/31/2024,19948,Medium,Account Takeover,Delhi,Amex,Andhra Bank,0,65,Food Delivery,Kolkata
27458335,Shayak Bhavsar,Reliance Digital,10/12/2024,20667,Medium,Card Skimming,Gujarat,Visa,HDFC Bank,0,53,Transportation,Bangalore
64199193,Renee Raval,Flipkart,9/16/2024,7872,High,Phishing,Gujarat,Amex,Kotak Bank,0,43,Transportation,Bangalore
36827337,Vanya Dara,Swiggy,3/4/2024,1117,Medium,Identity Theft,West Bengal,Mastercard,SBI,1,76,Groceries,Delhi
91094131,Rohan Shanker,Big Bazaar,2/20/2024,21078,Medium,Card Skimming,Maharashtra,Rupay,ICICI Bank,1,73,Food Delivery,Jaipur
41177201,Saira Babu,Lifestyle,10/12/2024,3727,Low,Account Takeover,Uttar Pradesh,Mastercard,Andhra Bank,0,63,Apparel,Delhi
29170605,Himmat Sastry,Uber,3/8/2024,19893,Low,Identity Theft,Karnataka,Visa,Kotak Bank,0,25,E-commerce,Kochi
47882218,Charvi Subramaniam,Lifestyle,2/17/2024,12304,Low,Card Skimming,Telangana,Visa,HDFC Bank,0,27,Transportation,Mumbai
14870479,Tanya Sengupta,Myntra,5/7/2024,1762,High,Phishing,Telangana,Visa,Axis Bank,1,20,E-commerce,Mumbai
45380272,Himmat Dey,Big Bazaar,8/13/2024,16089,Low,Card Not Present,Tamil Nadu,Mastercard,Bank of Baroda,1,19,Food Delivery,Delhi
18887213,Tarini Biswas,Reliance Digital,4/25/2024,10891,Low,Card Not Present,Uttar Pradesh,Rupay,Axis Bank,0,16,Food Delivery,Ahmedabad
46325671,Oorja Yadav,Lifestyle,11/4/2024,20624,Medium,Card Skimming,Rajasthan,Rupay,Yes Bank,0,70,Groceries,Chennai
94879573,Amira Baral,Big Bazaar,12/17/2023,8454,Critical,Card Skimming,Uttar Pradesh,Visa,Andhra Bank,0,62,Food Delivery,Bangalore
73400497,Prisha Guha,Flipkart,5/6/2024,18321,Medium,Card Skimming,Delhi,Visa,HDFC Bank,0,52,E-commerce,Kochi
57496079,Anaya Kumer,Lifestyle,12/17/2023,10793,Low,Phishing,Rajasthan,Rupay,ICICI Bank,0,92,Electronics,Delhi
40029636,Chirag Balay,Tata Cliq,1/8/2024,10401,High,Account Takeover,Karnataka,Visa,ICICI Bank,1,49,Transportation,Jaipur
82160957,Purab Manne,Zomato,11/18/2024,10775,Low,Card Not Present,Karnataka,Rupay,HDFC Bank,0,65,Transportation,Ahmedabad
76793921,Ela Gour,Lifestyle,1/18/2024,8316,High,Card Skimming,Gujarat,Rupay,SBI,0,10,Apparel,Mumbai
19279621,Oorja Bora,Zomato,6/18/2024,15110,Low,Phishing,Gujarat,Visa,Yes Bank,0,26,Apparel,Chennai
50816687,Aaryahi Sami,Uber,8/24/2024,8801,Low,Card Skimming,West Bengal,Amex,Kotak Bank,0,69,Food Delivery,Bangalore
31882664,Alia Kothari,Big Bazaar,3/13/2024,23792,Critical,Card Skimming,Kerala,Rupay,Bank of Baroda,0,10,Groceries,Kolkata
29671694,Kanav Mahal,Flipkart,3/3/2024,12186,Low,Card Not Present,Maharashtra,Visa,Yes Bank,0,12,Apparel,Ahmedabad
58675429,Manikya Krishnan,Reliance Digital,4/16/2024,7593,Low,Card Skimming,West Bengal,Rupay,Axis Bank,0,72,E-commerce,Mumbai
31587238,Misha Grover,Flipkart,2/4/2024,10363,Critical,Card Skimming,Delhi,Amex,HDFC Bank,0,52,Electronics,Kolkata
22121504,Samiha Reddy,Reliance Digital,6/18/2024,21621,Low,Account Takeover,Rajasthan,Amex,Andhra Bank,1,60,Transportation,Jaipur
81338162,Vanya Chaudry,Tata Cliq,12/2/2024,18578,Critical,Identity Theft,Delhi,Amex,SBI,1,63,Transportation,Jaipur
73425853,Hazel Lall,Uber,4/24/2024,11694,Medium,Phishing,Rajasthan,Mastercard,HDFC Bank,1,55,Food Delivery,Lucknow
21714950,Faiyaz Dutt,Big Bazaar,8/29/2024,23582,High,Card Not Present,Kerala,Mastercard,Kotak Bank,0,85,Electronics,Ahmedabad
52521022,Trisha Manda,Myntra,10/16/2024,8236,High,Account Takeover,Telangana,Mastercard,ICICI Bank,0,92,Groceries,Bangalore
58075513,Dhanush Yogi,Reliance Digital,7/16/2024,16401,Medium,Card Not Present,Telangana,Amex,Bank of Baroda,0,79,Electronics,Lucknow
64858252,Pranay Shukla,Uber,2/6/2024,15285,Low,Card Skimming,Gujarat,Visa,Andhra Bank,0,12,E-commerce,Delhi
46221163,Hiran Kara,Lifestyle,4/18/2024,3833,Low,Phishing,Telangana,Rupay,Axis Bank,1,92,Electronics,Delhi
57955001,Amani De,Zomato,11/16/2024,5666,Critical,Identity Theft,Karnataka,Mastercard,Yes Bank,1,38,E-commerce,Bangalore
97454164,Sahil Dutta,Tata Cliq,1/1/2024,22718,Critical,Identity Theft,Karnataka,Amex,SBI,0,80,Groceries,Hyderabad
78136034,Neysa Contractor,Lifestyle,1/28/2024,17021,High,Card Not Present,Rajasthan,Mastercard,Andhra Bank,1,24,Food Delivery,Mumbai
98973711,Hunar Dewan,Swiggy,11/7/2024,12577,Medium,Identity Theft,Kerala,Mastercard,Kotak Bank,1,74,Food Delivery,Lucknow
92200801,Sahil Sha,Myntra,1/25/2024,4937,Low,Identity Theft,Gujarat,Mastercard,HDFC Bank,0,65,Electronics,Hyderabad
78545342,Hiran Chhabra,Tata Cliq,3/3/2024,14630,Medium,Phishing,Rajasthan,Rupay,Yes Bank,1,50,Food Delivery,Jaipur
97841329,Madhup Hari,Uber,12/23/2023,4451,Medium,Account Takeover,Rajasthan,Visa,ICICI Bank,0,23,Groceries,Lucknow
85377268,Bhamini Rattan,Big Bazaar,8/15/2024,23206,Low,Card Skimming,Uttar Pradesh,Amex,Axis Bank,0,78,Electronics,Kolkata
63355418,Samarth Kashyap,Tata Cliq,5/7/2024,7005,Low,Card Not Present,Kerala,Visa,Axis Bank,1,13,Transportation,Hyderabad
57526517,Amani Ganesh,Tata Cliq,10/12/2024,4469,High,Phishing,Uttar Pradesh,Visa,ICICI Bank,1,94,Electronics,Bangalore
76740429,Armaan Mann,Big Bazaar,1/16/2024,18446,Low,Card Skimming,Tamil Nadu,Mastercard,Kotak Bank,0,25,Food Delivery,Lucknow
65356976,Sara Bhat,Reliance Digital,8/24/2024,1577,Medium,Card Skimming,Maharashtra,Rupay,Federal Bank,1,62,Food Delivery,Kolkata
37186316,Manikya Walla,Lifestyle,5/31/2024,23754,Low,Card Skimming,Gujarat,Mastercard,ICICI Bank,0,65,Food Delivery,Lucknow
68360977,Ishaan Kar,Lifestyle,6/1/2024,20636,Low,Phishing,Gujarat,Rupay,SBI,0,33,Groceries,Chennai
62089973,Badal Master,Tata Cliq,6/28/2024,4324,High,Account Takeover,Rajasthan,Visa,HDFC Bank,1,70,Apparel,Hyderabad
63117028,Jiya Johal,Myntra,10/1/2024,4431,Low,Identity Theft,Kerala,Visa,Axis Bank,0,57,Food Delivery,Bangalore
95672041,Ryan Butala,Uber,3/6/2024,8508,Medium,Phishing,Kerala,Mastercard,ICICI Bank,0,76,Electronics,Ahmedabad
39138843,Saanvi Samra,Lifestyle,6/2/2024,10544,High,Identity Theft,Telangana,Rupay,Bank of Baroda,0,14,E-commerce,Kolkata
24571755,Jayan Maharaj,Uber,12/29/2023,7396,Medium,Card Skimming,Rajasthan,Amex,ICICI Bank,1,89,Electronics,Kochi
94418942,Dhanuk Chowdhury,Amazon India,2/2/2024,3535,High,Account Takeover,Rajasthan,Rupay,Andhra Bank,1,91,Apparel,Mumbai
28811563,Mehul Sura,Amazon India,7/31/2024,10173,Low,Phishing,Tamil Nadu,Visa,Axis Bank,1,82,Food Delivery,Kolkata
77488384,Rohan Mann,Zomato,4/5/2024,4198,Medium,Identity Theft,West Bengal,Mastercard,Bank of Baroda,0,90,Food Delivery,Bangalore
97861968,Gatik Bhalla,Flipkart,4/23/2024,22823,Low,Card Not Present,Gujarat,Amex,Federal Bank,0,23,Groceries,Kochi
22109498,Anaya Chowdhury,Zomato,3/20/2024,19176,High,Card Not Present,Telangana,Amex,Andhra Bank,0,58,Apparel,Bangalore
93430625,Adira Kalita,Amazon India,2/22/2024,12041,High,Identity Theft,Karnataka,Rupay,HDFC Bank,0,15,Groceries,Hyderabad
67890089,Farhan Dayal,Tata Cliq,6/29/2024,11619,Low,Identity Theft,Tamil Nadu,Amex,SBI,1,84,Groceries,Kochi
19790532,Dhruv Bail,Uber,12/8/2024,16497,Critical,Card Not Present,Kerala,Rupay,HDFC Bank,0,80,Transportation,Hyderabad
22466907,Amira Goel,Zomato,7/27/2024,23643,Low,Identity Theft,Karnataka,Visa,Kotak Bank,1,69,Apparel,Kolkata
95940980,Manjari Keer,Flipkart,12/1/2024,9278,High,Card Not Present,Telangana,Rupay,ICICI Bank,0,92,Apparel,Mumbai
29248809,Romil Kari,Lifestyle,7/8/2024,9573,Critical,Card Skimming,West Bengal,Amex,Kotak Bank,0,44,Electronics,Kochi
80441406,Lagan Sen,Uber,2/3/2024,6523,Low,Card Not Present,West Bengal,Rupay,SBI,1,62,E-commerce,Ahmedabad
58034509,Taimur Tank,Uber,4/12/2024,19185,Low,Account Takeover,Delhi,Visa,ICICI Bank,0,74,Transportation,Lucknow
49968462,Dharmajan Dixit,Swiggy,12/22/2023,16613,Medium,Phishing,Gujarat,Visa,Yes Bank,0,54,Transportation,Jaipur
95705408,Yakshit Chaudry,Zomato,3/7/2024,1403,Medium,Phishing,Tamil Nadu,Visa,Yes Bank,0,80,Apparel,Kolkata
73152649,Vidur Rajan,Uber,8/8/2024,11253,High,Phishing,Kerala,Visa,Andhra Bank,1,86,Groceries,Bangalore
18778131,Advik Bhatt,Flipkart,11/27/2024,20506,Low,Identity Theft,Telangana,Amex,Bank of Baroda,1,88,Food Delivery,Ahmedabad
56395905,Jiya Sathe,Swiggy,7/24/2024,11454,Medium,Account Takeover,Tamil Nadu,Mastercard,Andhra Bank,0,89,Transportation,Bangalore
46797288,Ojas Kumer,Tata Cliq,9/26/2024,11992,High,Identity Theft,Uttar Pradesh,Rupay,Kotak Bank,1,40,Food Delivery,Hyderabad
22950350,Lavanya Borde,Myntra,8/12/2024,11108,Critical,Identity Theft,Delhi,Amex,HDFC Bank,1,85,Food Delivery,Kochi
79039194,Arhaan Comar,Myntra,10/25/2024,21210,Medium,Identity Theft,Uttar Pradesh,Visa,Axis Bank,1,35,Transportation,Delhi
90123495,Manjari Andra,Myntra,11/16/2024,4534,Low,Card Skimming,Telangana,Amex,HDFC Bank,0,65,Electronics,Kolkata
22084603,Zain Atwal,Big Bazaar,11/20/2024,23133,Low,Card Not Present,Karnataka,Mastercard,Axis Bank,0,32,Food Delivery,Kolkata
96130124,Krish Ghose,Amazon India,10/18/2024,24815,Low,Card Not Present,Uttar Pradesh,Rupay,Yes Bank,1,83,Electronics,Delhi
35924873,Divyansh Kunda,Amazon India,3/3/2024,12330,Low,Identity Theft,Tamil Nadu,Amex,ICICI Bank,1,41,E-commerce,Mumbai
47161136,Taran Vasa,Big Bazaar,5/8/2024,23243,High,Phishing,West Bengal,Rupay,Bank of Baroda,0,74,Transportation,Ahmedabad
99637192,Ritvik Jaggi,Tata Cliq,9/17/2024,6898,Low,Card Skimming,Tamil Nadu,Amex,Federal Bank,0,35,Electronics,Ahmedabad
99832267,Nitya Viswanathan,Zomato,6/1/2024,15780,Medium,Phishing,Rajasthan,Visa,ICICI Bank,1,68,Transportation,Kochi
81386473,Azad Bhakta,Flipkart,11/22/2024,10013,Medium,Account Takeover,Telangana,Visa,Kotak Bank,0,63,Electronics,Kolkata
86279476,Bhamini Sane,Zomato,4/20/2024,15062,Medium,Account Takeover,Gujarat,Amex,Kotak Bank,0,14,Transportation,Kochi
86139527,Shray Wason,Big Bazaar,10/21/2024,13589,Low,Account Takeover,Telangana,Amex,Axis Bank,0,29,Apparel,Jaipur
61520502,Bhavin Edwin,Flipkart,2/3/2024,15862,Medium,Card Skimming,Kerala,Amex,Federal Bank,0,84,Apparel,Hyderabad
67288188,Devansh Gaba,Uber,5/11/2024,17076,Medium,Phishing,West Bengal,Amex,Andhra Bank,0,27,Groceries,Kolkata
20030226,Ivana Goyal,Zomato,6/19/2024,8815,Low,Card Not Present,Rajasthan,Rupay,Kotak Bank,1,78,Groceries,Delhi
45339073,Faiyaz Gandhi,Lifestyle,11/23/2024,6267,Low,Account Takeover,Maharashtra,Amex,Kotak Bank,0,15,Transportation,Mumbai
46574827,Vedika Lal,Amazon India,1/21/2024,17517,Low,Card Not Present,Kerala,Rupay,Yes Bank,0,90,Groceries,Kolkata
33345455,Aniruddh Shukla,Big Bazaar,7/24/2024,17498,Low,Card Not Present,Gujarat,Visa,Yes Bank,0,28,E-commerce,Bangalore
93599229,Aniruddh Chowdhury,Myntra,8/13/2024,17843,High,Identity Theft,Gujarat,Amex,Yes Bank,1,60,E-commerce,Ahmedabad
68226584,Uthkarsh Wagle,Swiggy,12/24/2023,13701,High,Account Takeover,Tamil Nadu,Mastercard,HDFC Bank,0,17,Transportation,Bangalore
92133314,Mamooty Saha,Amazon India,3/24/2024,4682,Medium,Phishing,Tamil Nadu,Amex,Kotak Bank,0,85,E-commerce,Mumbai
20025625,Manjari Gera,Lifestyle,3/21/2024,22272,Low,Identity Theft,Uttar Pradesh,Visa,Yes Bank,1,57,Groceries,Chennai
78357827,Parinaaz Dara,Flipkart,5/22/2024,9433,High,Identity Theft,Delhi,Amex,Kotak Bank,0,49,Transportation,Delhi
75628843,Devansh Jayaraman,Myntra,9/21/2024,3360,Medium,Card Skimming,Kerala,Rupay,Andhra Bank,1,24,Transportation,Ahmedabad
18725341,Kabir Bera,Amazon India,11/22/2024,10393,Medium,Card Skimming,Kerala,Mastercard,Axis Bank,0,74,Apparel,Lucknow
51976755,Pari Lal,Flipkart,6/6/2024,22195,Low,Phishing,Delhi,Amex,Federal Bank,0,19,E-commerce,Bangalore
97836055,Anvi Bhagat,Amazon India,9/26/2024,22151,Medium,Identity Theft,Uttar Pradesh,Mastercard,SBI,0,15,Groceries,Jaipur
33055896,Baiju Chokshi,Big Bazaar,7/1/2024,1757,Critical,Card Not Present,Rajasthan,Visa,Bank of Baroda,0,37,Electronics,Hyderabad
65935965,Veer Iyengar,Reliance Digital,12/6/2024,6419,Low,Account Takeover,Gujarat,Amex,Kotak Bank,1,27,Groceries,Ahmedabad
39257362,Aaina Bahri,Tata Cliq,3/6/2024,9526,Medium,Card Not Present,Delhi,Amex,SBI,1,17,Electronics,Chennai
84773723,Nirvaan Dass,Big Bazaar,2/21/2024,13216,Medium,Phishing,West Bengal,Rupay,SBI,0,65,Electronics,Bangalore
16730991,Mannat Mand,Reliance Digital,7/23/2024,6593,Medium,Identity Theft,Rajasthan,Rupay,ICICI Bank,0,22,Groceries,Kochi
83808522,Sana Bhatnagar,Flipkart,2/19/2024,23077,Low,Card Skimming,Gujarat,Amex,Federal Bank,0,55,Apparel,Bangalore
36747250,Renee Walia,Big Bazaar,10/7/2024,12988,Medium,Card Skimming,Maharashtra,Amex,ICICI Bank,0,20,Transportation,Lucknow
27083114,Dhanush Tella,Swiggy,8/2/2024,14659,High,Card Not Present,Gujarat,Amex,Bank of Baroda,0,73,Food Delivery,Ahmedabad
57769848,Yakshit Chowdhury,Amazon India,9/6/2024,12748,Low,Card Skimming,Rajasthan,Rupay,HDFC Bank,0,63,Groceries,Mumbai
58776639,Jivika Cheema,Swiggy,4/8/2024,12265,High,Identity Theft,Maharashtra,Amex,ICICI Bank,1,94,Apparel,Mumbai
69427779,Bhamini Tella,Uber,9/25/2024,11983,Low,Card Skimming,Maharashtra,Visa,Yes Bank,0,40,Transportation,Kolkata
47205617,Farhan Vyas,Myntra,4/16/2024,6391,Critical,Identity Theft,West Bengal,Visa,Andhra Bank,0,21,Transportation,Hyderabad
64096945,Saanvi Dugal,Myntra,5/9/2024,5760,High,Phishing,West Bengal,Amex,Bank of Baroda,1,83,E-commerce,Mumbai
56030978,Devansh Devi,Zomato,12/28/2023,919,Low,Account Takeover,Gujarat,Rupay,Bank of Baroda,1,25,Transportation,Delhi
49061138,Madhup Bahl,Flipkart,2/23/2024,11414,Medium,Card Skimming,Telangana,Visa,Andhra Bank,0,40,Food Delivery,Mumbai
87995417,Lakshit Keer,Swiggy,8/21/2024,23264,Critical,Card Not Present,Gujarat,Visa,SBI,0,45,Groceries,Bangalore
36608792,Suhana Sarma,Lifestyle,6/28/2024,22626,Low,Phishing,West Bengal,Amex,Bank of Baroda,1,52,E-commerce,Hyderabad
92815995,Kabir Sangha,Big Bazaar,7/15/2024,13514,High,Account Takeover,Karnataka,Amex,HDFC Bank,1,30,Food Delivery,Kochi
48840379,Dhanush Dani,Tata Cliq,11/1/2024,24816,High,Card Not Present,Karnataka,Mastercard,Yes Bank,0,94,Apparel,Kolkata
58077967,Saanvi Ben,Lifestyle,12/21/2023,24050,Low,Phishing,Karnataka,Rupay,Yes Bank,0,69,Transportation,Jaipur
45877763,Ivan Kannan,Swiggy,7/24/2024,22050,High,Card Not Present,Tamil Nadu,Amex,Andhra Bank,0,47,Transportation,Lucknow
49422966,Nakul Bala,Zomato,6/6/2024,7965,Low,Phishing,Tamil Nadu,Amex,Kotak Bank,1,64,Electronics,Jaipur
40344854,Emir Bhatia,Reliance Digital,8/27/2024,14035,Low,Identity Theft,Tamil Nadu,Visa,HDFC Bank,1,61,Transportation,Jaipur
48518201,Prisha Bumb,Amazon India,9/13/2024,7150,Low,Identity Theft,Telangana,Visa,ICICI Bank,0,13,E-commerce,Kochi
33093121,Eva Basu,Amazon India,12/7/2024,23597,Low,Card Not Present,Kerala,Amex,ICICI Bank,0,94,Transportation,Chennai
76184043,Anahita Bedi,Flipkart,10/2/2024,6846,High,Phishing,Uttar Pradesh,Rupay,HDFC Bank,0,20,Electronics,Kolkata
28991995,Navya Thaker,Reliance Digital,7/21/2024,10947,Medium,Card Not Present,Tamil Nadu,Rupay,HDFC Bank,0,28,E-commerce,Kolkata
27293877,Saksham Som,Myntra,10/21/2024,11653,Low,Identity Theft,Telangana,Visa,Federal Bank,0,63,Groceries,Mumbai
56349601,Ritvik Rege,Zomato,11/8/2024,15031,Low,Card Skimming,Kerala,Visa,Bank of Baroda,1,62,Apparel,Hyderabad
47075519,Inaaya  Krishna,Swiggy,12/13/2024,21851,Medium,Card Skimming,Karnataka,Amex,ICICI Bank,1,57,Groceries,Hyderabad
73480634,Jiya Balasubramanian,Zomato,10/24/2024,5004,Medium,Phishing,Karnataka,Rupay,Axis Bank,1,17,Apparel,Mumbai
35310518,Kismat Mall,Myntra,2/2/2024,4642,Medium,Card Not Present,Rajasthan,Rupay,Bank of Baroda,0,16,E-commerce,Delhi
84628232,Ojas Dave,Uber,6/16/2024,10219,High,Identity Theft,Delhi,Mastercard,HDFC Bank,0,66,Apparel,Jaipur
76257765,Rati Chacko,Myntra,3/6/2024,3223,Low,Card Not Present,West Bengal,Rupay,SBI,0,54,E-commerce,Bangalore
80742105,Hazel Sahota,Flipkart,12/30/2023,18187,Medium,Phishing,Tamil Nadu,Amex,Andhra Bank,0,73,Groceries,Jaipur
36382905,Kaira Sibal,Myntra,12/18/2023,10092,Low,Card Skimming,Kerala,Amex,Kotak Bank,1,23,Transportation,Jaipur
89595991,Reyansh Ahuja,Reliance Digital,12/26/2023,9361,Medium,Card Not Present,Tamil Nadu,Amex,Kotak Bank,0,54,Transportation,Kochi
33499029,Nehmat Soni,Flipkart,11/26/2024,20324,High,Account Takeover,Telangana,Amex,Yes Bank,1,74,Groceries,Kochi
42303312,Indrans Dhawan,Big Bazaar,5/7/2024,15241,Critical,Card Not Present,Delhi,Amex,Axis Bank,0,90,Transportation,Delhi
64840600,Tushar Lata,Lifestyle,3/9/2024,23695,Medium,Card Skimming,Kerala,Visa,Axis Bank,0,77,Electronics,Ahmedabad
26623808,Nishith Hegde,Tata Cliq,11/27/2024,4535,High,Identity Theft,Delhi,Visa,Axis Bank,0,48,E-commerce,Bangalore
85480160,Zeeshan Chowdhury,Flipkart,1/29/2024,4601,Low,Card Not Present,Rajasthan,Mastercard,SBI,1,43,Groceries,Lucknow
42542415,Kavya Arya,Myntra,5/9/2024,17285,Medium,Card Not Present,West Bengal,Amex,HDFC Bank,0,26,Groceries,Hyderabad
47492141,Vaibhav Sarkar,Amazon India,12/8/2024,14452,Medium,Card Not Present,Gujarat,Amex,Andhra Bank,0,26,Electronics,Ahmedabad
60420300,Renee Majumdar,Zomato,9/2/2024,8161,High,Card Skimming,Tamil Nadu,Mastercard,ICICI Bank,0,70,Groceries,Delhi
18238848,Ojas Andra,Tata Cliq,10/22/2024,6528,Low,Card Not Present,Karnataka,Rupay,Bank of Baroda,0,47,Electronics,Delhi
97173283,Aaina Saran,Amazon India,4/7/2024,1372,Low,Card Not Present,Gujarat,Visa,Andhra Bank,1,10,Apparel,Kochi
79411431,Tanya Sundaram,Lifestyle,5/22/2024,4478,Low,Phishing,Tamil Nadu,Mastercard,Andhra Bank,1,74,Food Delivery,Chennai
12785496,Himmat Vaidya,Lifestyle,11/9/2024,3793,Medium,Card Skimming,Rajasthan,Mastercard,ICICI Bank,0,19,Apparel,Ahmedabad
87779931,Neelofar Tara,Amazon India,4/4/2024,19588,Medium,Card Not Present,Kerala,Visa,Axis Bank,0,27,Transportation,Kochi
62701138,Jivin Sarkar,Big Bazaar,4/24/2024,18939,Medium,Phishing,Telangana,Rupay,ICICI Bank,1,12,Food Delivery,Lucknow
28923849,Anahita Bera,Myntra,11/10/2024,8373,Medium,Account Takeover,Maharashtra,Mastercard,Bank of Baroda,0,56,Transportation,Delhi
19386380,Prerak Tak,Flipkart,4/17/2024,10049,Low,Card Not Present,Gujarat,Rupay,Axis Bank,0,61,Apparel,Kochi
79083625,Dharmajan Contractor,Amazon India,3/11/2024,20832,Medium,Phishing,Kerala,Rupay,Axis Bank,0,23,Food Delivery,Kochi
92670477,Azad Upadhyay,Swiggy,6/3/2024,3270,High,Card Not Present,West Bengal,Rupay,Bank of Baroda,0,83,Groceries,Bangalore
86419140,Indranil Bhatnagar,Myntra,2/22/2024,7684,Medium,Account Takeover,Karnataka,Rupay,ICICI Bank,0,40,Food Delivery,Bangalore
41523019,Anahita Bhattacharyya,Myntra,6/14/2024,6853,High,Card Skimming,Kerala,Rupay,Yes Bank,1,75,Groceries,Ahmedabad
79633301,Kavya Gupta,Tata Cliq,7/16/2024,21001,Low,Card Not Present,Gujarat,Rupay,Andhra Bank,1,37,Electronics,Bangalore
44719066,Hiran Krish,Swiggy,3/7/2024,21178,Low,Card Not Present,West Bengal,Amex,ICICI Bank,1,74,E-commerce,Kochi
87026094,Krish Karnik,Lifestyle,9/9/2024,22380,High,Phishing,West Bengal,Mastercard,Axis Bank,0,19,Electronics,Jaipur
37754644,Jivika Buch,Tata Cliq,5/23/2024,23656,High,Account Takeover,Rajasthan,Rupay,Yes Bank,0,13,Groceries,Hyderabad
27033994,Rasha Dash,Zomato,4/9/2024,20783,Medium,Card Not Present,Rajasthan,Visa,SBI,0,20,E-commerce,Hyderabad
52427008,Miraan Warrior,Swiggy,10/11/2024,14677,Low,Identity Theft,Gujarat,Amex,HDFC Bank,1,68,Groceries,Kolkata
39684259,Vivaan Singhal,Flipkart,9/25/2024,19014,Low,Account Takeover,Kerala,Amex,Yes Bank,0,68,E-commerce,Delhi
43467568,Saksham Bahri,Reliance Digital,3/19/2024,1304,Low,Card Skimming,Tamil Nadu,Mastercard,Federal Bank,0,72,E-commerce,Hyderabad
52773264,Vedika Bhavsar,Tata Cliq,6/8/2024,5675,Medium,Identity Theft,Rajasthan,Amex,SBI,0,29,E-commerce,Kochi
54178667,Ojas Badami,Big Bazaar,9/12/2024,1537,Critical,Card Not Present,Telangana,Mastercard,Yes Bank,1,73,Apparel,Jaipur
23368263,Shalv Buch,Myntra,8/22/2024,17836,Low,Card Skimming,Maharashtra,Visa,Axis Bank,0,44,Transportation,Bangalore
47399949,Reyansh Andra,Amazon India,1/29/2024,19966,High,Phishing,West Bengal,Rupay,Bank of Baroda,0,28,Transportation,Bangalore
47342812,Dharmajan Khare,Big Bazaar,7/28/2024,2401,Medium,Phishing,Rajasthan,Amex,Yes Bank,0,45,Transportation,Mumbai
